De Pere,1457,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66628,"['Oshkosh West', 'Appleton North', 'Green Bay Preble', 'West De Pere', 'Bay Port', 'Kimberly', 'Sheboygan South', 'Manitowoc Lincoln', 'Ashwaubenon', 'Green Bay Southwest', 'Sun Prairie East', 'Germantown', 'Notre Dame', 'Green Bay Preble', 'Pulaski', 'Sheboygan North', 'Bay Port', 'Sheboygan South', 'Manitowoc Lincoln', 'Ashwaubenon', 'Green Bay Southwest', 'Notre Dame', 'Sheboygan North']","['52-54', '68-38', '76-40', '60-71', '55-41', '63-71', '86-45', '64-51', '63-39', '63-47', '74-35', '68-74', '50-71', '77-48', '64-36', '67-37', '67-45', '75-26', '61-44', '79-60', '67-53', '47-82', '75-39']","['11/16/2023', '11/21/2023', '12/01/2023', '12/02/2023', '12/07/2023', '12/09/2023', '12/12/2023', '12/15/2023', '12/19/2023', '12/22/2023', '12/28/2023', '12/29/2023', '01/04/2024', '01/06/2024', '01/11/2024', '01/18/2024', '01/19/2024', '01/23/2024', '01/26/2024', '01/30/2024', '02/02/2024', '02/06/2024', '02/09/2024']"
Eau Claire Memorial,1589,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66630,"['Holmen', 'Superior', 'River Falls', 'Hudson', 'Rice Lake', 'Prescott', 'Eau Claire North', 'La Crosse Logan', 'New Richmond', 'Wausau West', 'D.C. Everest', 'Menomonie', 'West Salem', 'New Richmond', 'Marshfield', 'River Falls', 'Chippewa Falls', 'Hudson', 'Rice Lake', 'La Crosse Central', 'Eau Claire North', 'Menomonie']","['58-52', '70-55', '66-48', '36-53', '62-43', '78-35', '57-51', '79-35', '67-27', '74-34', '67-14', '50-49', '67-51', '74-25', '50-30', '72-54', '65-18', '42-49', '64-48', '50-31', '70-37', '43-52']","['11/16/2023', '11/21/2023', '11/28/2023', '12/01/2023', '12/07/2023', '12/09/2023', '12/12/2023', '12/15/2023', '12/19/2023', '12/21/2023', '12/28/2023', '01/05/2024', '01/11/2024', '01/19/2024', '01/22/2024', '01/26/2024', '01/27/2024', '01/30/2024', '02/01/2024', '02/05/2024', '02/08/2024', '02/10/2024']"
Eau Claire North,1720,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66631,"['Marshfield', 'La Crosse Central', 'Wisconsin Rapids Lincoln', 'New Richmond', 'Menomonie', 'Chippewa Falls', 'Eau Claire Memorial', 'Somerset', 'Rice Lake', 'La Crosse Logan', 'D.C. Everest', 'River Falls', 'Holmen', 'Wausau East', 'Wausau West', 'Rice Lake', 'Hudson', 'New Richmond', 'Superior', 'Menomonie', 'Chippewa Falls', 'Eau Claire Memorial', 'River Falls']","['50-67', '86-53', '84-54', '66-51', '42-62', '64-48', '51-57', '51-65', '40-60', '58-53', '63-17', '47-48', '51-59', '60-47', '69-72', '58-73', '41-69', '69-60', '68-75', '50-73', '65-52', '37-70', '58-65']","['11/14/2023', '11/16/2023', '11/21/2023', '11/28/2023', '12/01/2023', '12/08/2023', '12/12/2023', '12/15/2023', '12/19/2023', '12/21/2023', '12/29/2023', '01/05/2024', '01/08/2024', '01/15/2024', '01/16/2024', '01/18/2024', '01/23/2024', '01/26/2024', '01/27/2024', '01/30/2024', '02/02/2024', '02/08/2024', '02/10/2024']"
Fond du Lac,2038,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66632,"['Hartford', 'Oak Creek', 'Kettle Moraine', 'Kaukauna', 'Appleton East', 'Bay Port', 'Neenah', 'Hortonville', 'Appleton West', 'Oshkosh West', 'Wisconsin Rapids Lincoln', 'Stevens Point', 'Appleton North', 'Kimberly', 'Oshkosh North', 'Appleton East', 'Neenah', 'Hortonville', 'Appleton West', 'Oshkosh West', 'Kaukauna', 'Kimberly', 'Appleton North']","['59-79', '64-74', '53-79', '62-78', '58-74', '67-55', '45-52', '45-73', '56-18', '43-46', '44-64', '45-42', '46-53', '59-73', '41-60', '35-69', '42-62', '42-70', '78-32', '53-62', '60-56', '37-63', '38-51']","['11/21/2023', '11/24/2023', '11/25/2023', '11/28/2023', '12/01/2023', '12/05/2023', '12/08/2023', '12/12/2023', '12/15/2023', '12/22/2023', '12/28/2023', '12/29/2023', '01/02/2024', '01/05/2024', '01/16/2024', '01/19/2024', '01/23/2024', '01/26/2024', '01/30/2024', '02/02/2024', '02/05/2024', '02/06/2024', '02/09/2024']"
Franklin,1570,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66633,"['Muskego', 'Brookfield Central', 'Xavier', 'Greenfield', 'Racine Case', 'Kettle Moraine', 'Racine Park', 'Kenosha Tremper', 'Oak Creek', 'Grafton', 'Catholic Memorial', 'Germantown', 'Racine Horlick', 'Kenosha Bradford', 'Brookfield East', 'Greendale', 'Racine Case', 'Racine Park', 'Kenosha Tremper', 'Oak Creek', 'Racine Horlick', 'Kenosha Indian Trail']","['40-74', '57-37', '37-32', '44-47', '76-54', '43-50', '49-32', '56-46', '40-39', '46-54', '51-62', '43-64', '80-27', '39-36', '30-58', '69-49', '68-41', '65-47', '53-45', '34-48', '78-29', '65-55']","['11/15/2023', '11/21/2023', '11/25/2023', '11/28/2023', '12/01/2023', '12/05/2023', '12/08/2023', '12/14/2023', '12/19/2023', '12/21/2023', '12/28/2023', '01/03/2024', '01/05/2024', '01/12/2024', '01/16/2024', '01/18/2024', '01/23/2024', '01/25/2024', '01/30/2024', '02/01/2024', '02/06/2024', '02/09/2024']"
Germantown,1295,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66634,"['Cedarburg', 'Hudson', 'Waunakee', 'Wisconsin Lutheran', 'Menomonee Falls', 'Wauwatosa West', 'Wauwatosa East', 'West Allis Hale', 'Divine Savior Holy Angels', 'Brookfield Central', 'Waupun', 'De Pere', 'Franklin', 'Hamilton', 'Brookfield East', 'Menomonee Falls', 'Wauwatosa West', 'Wauwatosa East', 'West Allis Hale', 'Divine Savior Holy Angels', 'Brookfield Central', 'Kettle Moraine Lutheran']","['78-61', '68-47', '62-77', '95-84', '76-87', '93-56', '100-68', '71-34', '75-53', '71-58', '68-80', '74-68', '64-43', '74-56', '53-61', '86-73', '78-81', '64-59', '69-29', '78-65', '69-44', '79-59']","['11/21/2023', '11/24/2023', '11/25/2023', '11/28/2023', '12/05/2023', '12/08/2023', '12/12/2023', '12/15/2023', '12/19/2023', '12/22/2023', '12/28/2023', '12/29/2023', '01/03/2024', '01/05/2024', '01/10/2024', '01/19/2024', '01/23/2024', '01/26/2024', '01/30/2024', '02/02/2024', '02/09/2024', '02/10/2024']"
Green Bay East,1207,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66635,"['Little Chute', 'Manitowoc Lincoln', 'Sheboygan South', 'West De Pere', 'Wausau East', 'Antigo', 'New London', 'Seymour', 'Shawano', 'Green Bay Southwest', 'Sturgeon Bay', 'Xavier', 'Menasha', 'West De Pere', 'Two Rivers', 'Manawa', 'New London', 'Green Bay West', 'Seymour', 'Shawano', 'Xavier']","['36-22', '17-88', '42-50', '18-76', '31-50', '39-53', '32-68', '26-56', '36-72', '32-71', '44-43', '21-60', '27-58', '29-76', '57-59', '47-55', '30-84', '65-24', '36-59', '28-75', '20-75']","['11/16/2023', '11/21/2023', '11/28/2023', '12/01/2023', '12/02/2023', '12/05/2023', '12/15/2023', '12/19/2023', '12/22/2023', '12/27/2023', '01/04/2024', '01/05/2024', '01/11/2024', '01/16/2024', '01/19/2024', '01/22/2024', '01/25/2024', '01/27/2024', '01/30/2024', '02/02/2024', '02/08/2024']"
Green Bay Preble,2235,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66636,"['D.C. Everest', 'Appleton East', 'De Pere', 'Sheboygan North', 'Shawano', 'Ashwaubenon', 'Notre Dame', 'Sheboygan South', 'Bay Port', 'Oshkosh North', 'Mosinee', 'Pulaski', 'De Pere', 'Manitowoc Lincoln', 'Green Bay Southwest', 'Sheboygan North', 'Ashwaubenon', 'Kohler', 'Notre Dame', 'Sheboygan South', 'Bay Port', 'Pulaski', 'Manitowoc Lincoln']","['52-24', '28-70', '40-76', '46-40', '63-65', '30-73', '27-106', '58-48', '38-53', '37-65', '48-73', '45-53', '48-77', '50-66', '45-35', '45-75', '45-52', '60-51', '32-106', '61-38', '52-80', '56-61', '57-54']","['11/17/2023', '11/21/2023', '12/01/2023', '12/07/2023', '12/09/2023', '12/12/2023', '12/15/2023', '12/19/2023', '12/22/2023', '12/28/2023', '12/29/2023', '01/04/2024', '01/06/2024', '01/09/2024', '01/18/2024', '01/19/2024', '01/23/2024', '01/26/2024', '01/27/2024', '01/30/2024', '02/02/2024', '02/06/2024', '02/09/2024']"
Greenfield,1163,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66637,"['Waukesha North/Waukesha South', 'West Allis Hale', 'East Troy', 'Franklin', 'Milwaukee Lutheran', 'Cudahy', 'Whitnall', 'Racine Park', 'Brown Deer', 'Shorewood', 'Kenosha Indian Trail', 'Racine Horlick', 'Kenosha Bradford', 'Pius XI Catholic', 'South Milwaukee', 'Milwaukee Lutheran', 'Cudahy', 'Whitnall', 'Brown Deer', 'Shorewood', 'Greendale', 'South Milwaukee', 'Westosha Central']","['41-18', '46-44', '44-29', '47-44', '26-42', '75-16', '40-36', '31-43', '65-70', '85-45', '56-38', '48-21', '29-45', '31-66', '54-29', '41-28', '59-28', '31-44', '53-35', '76-34', '50-62', '51-19', '45-31']","['11/17/2023', '11/21/2023', '11/25/2023', '11/28/2023', '12/01/2023', '12/05/2023', '12/07/2023', '12/11/2023', '12/12/2023', '12/15/2023', '12/21/2023', '12/28/2023', '12/30/2023', '01/05/2024', '01/12/2024', '01/19/2024', '01/23/2024', '01/26/2024', '01/30/2024', '02/01/2024', '02/06/2024', '02/09/2024', '02/12/2024']"
Hamilton,1551,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66638,"['Whitnall', 'Oconomowoc', 'Oshkosh West', 'Watertown', 'Wauwatosa West', 'Wauwatosa East', 'West Allis Hale', 'Divine Savior Holy Angels', 'Brookfield Central', 'Nicolet', 'Brookfield East', 'Kettle Moraine Lutheran', 'Germantown', 'Wauwatosa West', 'Waupun', 'Wauwatosa East', 'West Allis Hale', 'Divine Savior Holy Angels', 'Brookfield Central', 'Menomonee Falls', 'Brookfield East']","['65-46', '53-48', '53-54', '36-58', '54-43', '44-64', '70-42', '42-58', '78-63', '69-32', '33-48', '49-74', '56-74', '62-44', '28-61', '59-78', '54-40', '38-50', '57-34', '55-68', '44-56']","['11/17/2023', '11/21/2023', '11/25/2023', '11/28/2023', '12/01/2023', '12/05/2023', '12/08/2023', '12/12/2023', '12/15/2023', '12/20/2023', '12/22/2023', '01/03/2024', '01/05/2024', '01/12/2024', '01/16/2024', '01/19/2024', '01/23/2024', '01/26/2024', '01/30/2024', '02/06/2024', '02/09/2024']"
Hartford,1281,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66639,"['Wisconsin Lutheran', 'Fond du Lac', 'Hudson', 'Whitefish Bay', 'Nicolet', 'West Bend West', 'Homestead', 'Port Washington', 'Grafton', 'Oconomowoc', 'DeForest', 'McFarland', 'Cedarburg', 'Slinger', 'Nicolet', 'Oak Creek', 'Whitefish Bay', 'West Bend West', 'Homestead', 'Port Washington', 'Grafton', 'Cedarburg']","['84-56', '79-59', '62-61', '78-55', '74-27', '86-33', '78-83', '84-45', '85-61', '85-42', '72-55', '78-85', '52-46', '72-45', '66-28', '66-57', '77-75', '89-32', '57-56', '82-51', '99-65', '67-45']","['11/17/2023', '11/21/2023', '11/25/2023', '11/30/2023', '12/05/2023', '12/08/2023', '12/12/2023', '12/15/2023', '12/19/2023', '12/21/2023', '12/28/2023', '12/29/2023', '01/05/2024', '01/11/2024', '01/13/2024', '01/16/2024', '01/18/2024', '01/26/2024', '01/30/2024', '02/01/2024', '02/06/2024', '02/09/2024']"
Homestead,1261,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66640,"['Neenah', 'Cedarburg', 'West Bend West', 'Pewaukee', 'Hartford', 'Slinger', 'Hortonville', 'Port Washington', 'Arrowhead', 'Verona', 'Whitefish Bay', 'Grafton', 'Milwaukee Academy of Science', 'Cedarburg', 'Nicolet', 'West Bend West', 'Brown Deer', 'Hartford', 'Slinger', 'Kaukauna', 'Port Washington', 'Whitefish Bay']","['64-78', '61-33', '94-21', '53-67', '83-78', '82-48', '64-67', '84-40', '59-57', '59-68', '68-61', '75-42', '84-70', '59-44', '78-50', '82-24', '90-43', '56-57', '79-36', '88-54', '74-37', '82-39']","['11/25/2023', '12/01/2023', '12/05/2023', '12/09/2023', '12/12/2023', '12/15/2023', '12/16/2023', '12/19/2023', '12/22/2023', '12/28/2023', '01/05/2024', '01/10/2024', '01/13/2024', '01/18/2024', '01/19/2024', '01/23/2024', '01/25/2024', '01/30/2024', '02/02/2024', '02/03/2024', '02/06/2024', '02/09/2024']"
Hudson,1800,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66641,"['Prescott', 'Germantown', 'Hartford', 'Chippewa Falls', 'Eau Claire Memorial', 'River Falls', 'West Salem', 'New Richmond', 'Colfax', 'Menomonie', 'Marshfield', 'Wausau West', 'Rice Lake', 'Superior', 'McDonell Catholic', 'Menomonie', 'Eau Claire North', 'Chippewa Falls', 'Eau Claire Memorial', 'River Falls', 'Rice Lake', 'New Richmond']","['69-57', '47-68', '61-62', '67-20', '53-36', '67-64', '50-45', '83-42', '69-48', '54-59', '61-42', '63-43', '45-48', '75-50', '59-58', '56-46', '69-41', '66-36', '49-42', '57-41', '48-60', '62-36']","['11/17/2023', '11/24/2023', '11/25/2023', '11/28/2023', '12/01/2023', '12/08/2023', '12/09/2023', '12/12/2023', '12/16/2023', '12/19/2023', '12/28/2023', '12/29/2023', '01/04/2024', '01/06/2024', '01/16/2024', '01/19/2024', '01/23/2024', '01/26/2024', '01/30/2024', '02/03/2024', '02/06/2024', '02/08/2024']"
Janesville Craig,1684,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66642,"['Stoughton', 'Sun Prairie East', 'Madison West', 'Madison East', 'Wisconsin Lutheran', 'Middleton', 'Sun Prairie West', 'Janesville Parker', 'Madison Memorial', 'Madison La Follette', 'Milton', 'Oconomowoc', 'Elkhorn', 'Verona', 'Madison East', 'Kenosha Bradford', 'Middleton', 'Sun Prairie West', 'Sun Prairie East', 'Janesville Parker', 'Madison Memorial', 'Madison La Follette']","['55-39', '50-40', '72-15', '45-54', '45-81', '72-65', '52-45', '63-32', '53-55', '47-59', '44-68', '48-62', '47-57', '25-97', '42-54', '38-59', '46-44', '60-76', '58-55', '64-42', '46-68', '59-52']","['11/14/2023', '11/16/2023', '11/18/2023', '11/21/2023', '11/24/2023', '11/28/2023', '12/01/2023', '12/07/2023', '12/12/2023', '12/15/2023', '12/27/2023', '12/28/2023', '01/02/2024', '01/05/2024', '01/18/2024', '01/20/2024', '01/23/2024', '01/26/2024', '01/29/2024', '01/31/2024', '02/06/2024', '02/09/2024']"
Janesville Parker,1429,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66643,"['Sun Prairie West', 'Sun Prairie East', 'Madison Memorial', 'Madison La Follette', 'Verona', 'Whitewater', 'Janesville Craig', 'Madison West', 'Madison East', 'Monroe', 'Fort Atkinson', 'Middleton', 'Milton', 'Sun Prairie West', 'Madison Memorial', 'Racine Horlick', 'Madison La Follette', 'Verona', 'Sun Prairie East', 'Janesville Craig', 'Mukwonago', 'Madison West', 'Madison East']","['40-70', '42-61', '18-74', '41-59', '22-78', '35-47', '32-63', '27-69', '46-69', '59-49', '47-46', '35-64', '32-80', '23-66', '37-58', '55-59', '49-64', '11-99', '40-60', '42-64', '24-72', '62-26', '45-67']","['11/16/2023', '11/18/2023', '11/21/2023', '11/28/2023', '12/01/2023', '12/05/2023', '12/07/2023', '12/12/2023', '12/15/2023', '12/19/2023', '12/21/2023', '01/05/2024', '01/11/2024', '01/16/2024', '01/18/2024', '01/20/2024', '01/23/2024', '01/26/2024', '01/30/2024', '01/31/2024', '02/03/2024', '02/06/2024', '02/09/2024']"
Kenosha Bradford,1765,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66644,"['Delavan-Darien', 'Muskego', 'Milwaukee Reagan', 'Oak Creek', 'Racine Case', 'Racine Horlick', 'Racine Park', 'Union Grove', 'Greenfield', 'Kenosha Indian Trail', 'Kenosha Tremper', 'Franklin', 'Badger', 'Westosha Central', 'Janesville Craig', 'Oak Creek', 'Racine Case', 'Racine Horlick', 'Racine Park', 'South Milwaukee', 'Kenosha Indian Trail', 'Kenosha Tremper']","['61-15', '34-49', '66-15', '31-42', '68-53', '75-41', '67-32', '47-66', '45-29', '53-55', '57-31', '36-39', '63-48', '40-30', '59-38', '43-28', '68-48', '91-31', '56-31', '65-24', '46-45', '39-50']","['11/16/2023', '11/21/2023', '11/28/2023', '11/30/2023', '12/08/2023', '12/14/2023', '12/19/2023', '12/27/2023', '12/30/2023', '01/04/2024', '01/09/2024', '01/12/2024', '01/16/2024', '01/17/2024', '01/20/2024', '01/22/2024', '01/25/2024', '01/30/2024', '02/01/2024', '02/02/2024', '02/06/2024', '02/08/2024']"
