Medford,667,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=37351,"['Merrill', 'Marshfield', 'Lakeland', 'New London', 'Tomahawk', 'Antigo', 'McDonell Catholic', 'Rhinelander', 'Mosinee', 'D.C. Everest', 'La Crosse Central', 'Northland Pines', 'Rice Lake', 'Hayward', 'Antigo', 'Lakeland', 'Tomahawk', 'Menomonie', 'Rhinelander', 'Northland Pines', 'Wausau East', 'Mosinee', 'Merrill', 'Lakeland']","['46-33', '27-41', '51-63', '39-46', '60-18', '58-27', '42-57', '33-51', '47-56', '50-66', '32-47', '44-33', '42-69', '39-42', '43-30', '32-74', '52-28', '33-66', '38-52', '53-33', '46-53', '33-62', '52-37', '72-41']","['11/23/2021', '11/30/2021', '12/03/2021', '12/07/2021', '12/17/2021', '12/20/2021', '12/30/2021', '01/04/2022', '01/11/2022', '01/14/2022', '01/15/2022', '01/17/2022', '01/24/2022', '01/25/2022', '01/28/2022', '02/03/2022', '02/04/2022', '02/07/2022', '02/08/2022', '02/11/2022', '02/15/2022', '02/18/2022', '02/22/2022', '02/25/2022']"
Menasha,910,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=37352,"['Oshkosh North', 'Ashwaubenon', 'Valders', 'Xavier', 'Green Bay Southwest', 'Green Bay East', 'West De Pere', 'Oconto Falls', 'New London', 'Winneconne', 'Shawano', 'New Holstein', 'Seymour', 'Clintonville', 'Xavier', 'Green Bay East', 'Wisconsin Rapids', 'Kewaunee', 'West De Pere', 'Shawano', 'New London', 'Shawano', 'Fox Valley Lutheran', 'Seymour', 'Ashwaubenon', 'Notre Dame']","['51-38', '30-32', '59-29', '48-60', '53-63', '74-30', '62-52', '50-36', '37-42', '54-39', '58-34', '77-79', '62-35', '69-12', '33-45', '66-11', '50-62', '64-61', '57-61', '61-25', '71-37', '58-45', '38-54', '53-57', '56-33', '81-32']","['11/16/2021', '11/19/2021', '11/22/2021', '11/30/2021', '12/02/2021', '12/07/2021', '12/10/2021', '12/14/2021', '12/17/2021', '12/21/2021', '12/23/2021', '01/03/2022', '01/11/2022', '01/14/2022', '01/18/2022', '01/21/2022', '01/22/2022', '01/25/2022', '01/27/2022', '01/31/2022', '02/04/2022', '02/08/2022', '02/14/2022', '02/17/2022', '02/25/2022', '02/26/2022']"
Menomonie,1027,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=37353,"['La Crosse Central', 'New Richmond', 'Brookfield East', 'South Milwaukee', 'Onalaska', 'Eau Claire North', 'New Richmond', 'Eau Claire Memorial', 'Rice Lake', 'Antigo', 'Merrill', 'Wausau East', 'River Falls', 'Prescott', 'Hudson', 'Holmen', 'Rice Lake', 'Chippewa Falls', 'Eau Claire North', 'New Richmond', 'Chippewa Falls', 'Medford', 'River Falls', 'Eau Claire Memorial', 'Hudson', 'New Richmond', 'La Crosse Central', 'Rice Lake', 'Lakeland']","['57-44', '63-33', '39-55', '47-54', '51-45', '50-32', '63-33', '57-50', '66-55', '76-43', '91-36', '58-13', '72-40', '54-52', '49-40', '61-33', '46-50', '71-32', '74-45', '61-31', '76-34', '66-33', '52-24', '61-49', '34-26', '59-40', '51-32', '65-42', '56-44']","['11/16/2021', '11/18/2021', '11/19/2021', '11/20/2021', '11/23/2021', '11/30/2021', '12/03/2021', '12/14/2021', '12/21/2021', '12/28/2021', '12/29/2021', '01/03/2022', '01/07/2022', '01/10/2022', '01/14/2022', '01/18/2022', '01/21/2022', '01/24/2022', '01/28/2022', '02/01/2022', '02/04/2022', '02/07/2022', '02/12/2022', '02/15/2022', '02/18/2022', '02/25/2022', '02/26/2022', '03/03/2022', '03/05/2022']"
Merrill,810,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=37354,"['Lakeland', 'Wittenberg-Birnamwood', 'Medford', 'Waupaca', 'Rhinelander', 'Wausau West', 'Marshfield', 'Mosinee', 'Stevens Point', 'Wisconsin Rapids', 'St. Croix Central', 'Menomonie', 'D.C. Everest', 'Wausau East', 'Shawano', 'Antigo', 'Wausau West', 'Marshfield', 'Stevens Point', 'Wisconsin Rapids', 'Crandon', 'D.C. Everest', 'Wausau East', 'Medford']","['19-63', '36-51', '33-46', '54-42', '27-68', '31-62', '33-56', '29-66', '17-84', '57-79', '69-50', '36-91', '52-77', '63-58', '49-59', '63-36', '37-85', '45-61', '36-74', '52-68', '36-46', '52-74', '38-47', '52-37']","['11/16/2021', '11/18/2021', '11/23/2021', '11/30/2021', '12/03/2021', '12/07/2021', '12/13/2021', '12/14/2021', '12/17/2021', '12/21/2021', '12/28/2021', '12/29/2021', '01/11/2022', '01/14/2022', '01/15/2022', '01/18/2022', '01/21/2022', '01/25/2022', '01/27/2022', '02/03/2022', '02/05/2022', '02/11/2022', '02/17/2022', '02/22/2022']"
Messmer,488,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=37355,"['University School of Milwaukee', 'Wauwatosa East', 'St. Francis', 'Shorewood', 'Milwaukee School of Languages', 'Racine St. Catherines', 'University School of Milwaukee', 'Heritage Christian', 'Kenosha Christian Life', 'Lake Country Lutheran', 'Dominican', 'Milwaukee Academy of Science', 'Hope Christian', 'Saint Francis', 'Wauwatosa West', 'Hope Christian', 'Brookfield Academy', 'Heritage Christian', 'Living Word Lutheran', 'Watertown Luther Prep', 'University School of Milwaukee', 'Kenosha Christian Life', 'St. Augustine Prep', 'Living Word Lutheran', 'Carmen Northwest', 'Kettle Moraine Lutheran']","['23-74', '16-59', '48-50', '18-71', '52-84', '34-49', '17-63', '29-40', '12-79', '0-2', '0-2', '66-13', '49-60', '24-81', '2-0', '31-68', '35-83', '46-35', '35-78', '21-63', '24-71', '43-56', '35-52', '51-41', '80-16']","['11/23/2021', '11/30/2021', '12/01/2021', '12/06/2021', '12/07/2021', '01/04/2022', '01/06/2022', '01/10/2022', '01/11/2022', '01/13/2022', '01/18/2022', '01/20/2022', '01/25/2022', '01/26/2022', '01/28/2022', '01/31/2022', '02/02/2022', '02/03/2022', '02/07/2022', '02/08/2022', '02/10/2022', '02/16/2022', '02/18/2022', '02/23/2022', '02/25/2022']"
Milton,1102,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=37356,"['Elkhorn', 'Monroe', 'Mount Horeb', 'Brodhead', 'Edgewood', 'Clinton', 'Oregon', 'Stoughton', 'Fort Atkinson', 'Janesville Parker', 'Janesville Craig', 'Racine Case', 'Whitewater', 'Monona Grove', 'Waterford', 'Baraboo', 'DeForest', 'Watertown', 'Waunakee', 'Beaver Dam', 'Stoughton', 'Fort Atkinson', 'Monona Grove', 'Delavan-Darien', 'Waukesha West']","['55-47', '59-35', '47-49', '46-64', '37-54', '61-49', '41-53', '41-56', '46-41', '63-25', '43-66', '72-61', '61-55', '47-60', '54-56', '64-53', '48-67', '31-46', '52-69', '45-70', '48-61', '52-72', '42-74', '77-63', '82-52']","['11/16/2021', '11/19/2021', '11/23/2021', '11/30/2021', '12/04/2021', '12/06/2021', '12/10/2021', '12/14/2021', '12/17/2021', '12/21/2021', '12/28/2021', '12/29/2021', '01/04/2022', '01/07/2022', '01/08/2022', '01/15/2022', '01/18/2022', '01/20/2022', '01/25/2022', '01/29/2022', '02/03/2022', '02/08/2022', '02/11/2022', '02/23/2022', '02/25/2022']"
Milwaukee Lutheran,816,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=37357,"['Menomonee Falls', 'Carmen Northwest', 'Shorewood', 'Cudahy', 'Brown Deer', 'West Allis Central', 'Greenfield', 'South Milwaukee', 'Catholic Central', 'Whitnall', 'Brown Deer', 'Shorewood', 'Cudahy', 'West Allis Central', 'Greenfield', 'South Milwaukee', 'Whitnall', 'Greendale', 'Wauwatosa West']","['27-47', '82-10', '54-57', '70-29', '19-57', '40-54', '49-89', '23-62', '43-53', '35-63', '48-62', '41-65', '57-33', '40-60', '38-84', '26-68', '30-70', '23-44', '61-40']","['11/18/2021', '11/23/2021', '12/03/2021', '12/10/2021', '12/14/2021', '12/17/2021', '01/04/2022', '01/07/2022', '01/11/2022', '01/14/2022', '01/21/2022', '01/25/2022', '01/28/2022', '02/01/2022', '02/04/2022', '02/09/2022', '02/11/2022', '02/16/2022', '02/23/2022']"
Milwaukee Madison,743,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=37358,"['Delavan-Darien', 'Milwaukee Vincent', 'Golda Meir', 'Milwaukee Reagan', 'Obama SCTE', 'Milw Pulaski Co-op', 'Milwaukee North', 'Milwaukee Bradley Tech/Milwaukee Arts', 'Brookfield Academy', 'Milwaukee South', 'Golda Meir', 'Madison La Follette', 'Milw Washington/Fuller', 'Milwaukee Reagan', 'Milw Pulaski Co-op', 'Milwaukee North', 'Milwaukee Bradley Tech/Milwaukee Arts', 'Milwaukee Academy of Science', 'Milwaukee South', 'West Bend West']","['14-62', '49-60', '22-58', '15-58', '63-8', '33-50', '58-29', '24-5', '36-72', '58-33', '53-46', '55-69', '31-60', '38-58', '59-61', '45-20', '56-12', '0-2', '52-46', '78-24']","['11/30/2021', '12/08/2021', '12/14/2021', '12/17/2021', '01/07/2022', '01/14/2022', '01/18/2022', '01/19/2022', '01/24/2022', '01/25/2022', '01/28/2022', '01/31/2022', '01/31/2022', '02/02/2022', '02/04/2022', '02/10/2022', '02/15/2022', '02/17/2022', '02/18/2022', '02/23/2022']"
Milwaukee North,450,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=37359,"['Carmen Northwest', 'Milwaukee School of Languages', 'Milwaukee School of Languages', 'Milw Pulaski Co-op', 'Catholic Central', 'Milwaukee South', 'Milwaukee Bradley Tech/Milwaukee Arts', 'Carmen Northwest', 'Milwaukee Madison', 'Golda Meir', 'Milwaukee Reagan', 'Milw Pulaski Co-op', 'Stockbridge', 'Milwaukee South', 'Milwaukee Bradley Tech/Milwaukee Arts', 'Milwaukee Madison', 'Golda Meir', 'Milwaukee Reagan', 'Saint Anthony', 'University School of Milwaukee']","['31-42', '15-81', '18-60', '43-73', '16-84', '40-45', '62-29', '43-57', '29-58', '35-73', '19-63', '44-47', '22-42', '34-62', '39-44', '20-45', '33-53', '22-79', '43-30', '61-17']","['11/16/2021', '11/23/2021', '12/03/2021', '12/14/2021', '12/28/2021', '01/05/2022', '01/07/2022', '01/13/2022', '01/18/2022', '01/20/2022', '01/25/2022', '01/27/2022', '02/03/2022', '02/04/2022', '02/09/2022', '02/10/2022', '02/15/2022', '02/16/2022', '02/23/2022', '02/25/2022']"
Monona Grove,1146,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=37360,"['Edgewood', 'Oregon', 'Monroe', 'Mount Horeb', 'Fort Atkinson', 'Stoughton', 'McFarland', 'Sun Prairie', 'Eau Claire Memorial', 'Prairie du Chien', 'Milton', 'Madison La Follette', 'Reedsburg', 'Waunakee', 'Beaver Dam', 'DeForest', 'Watertown', 'Lodi', 'Fort Atkinson', 'Stoughton', 'Milton', 'Beaver Dam', 'Stoughton', 'DeForest']","['51-44', '58-37', '88-14', '56-46', '55-23', '72-47', '69-64', '35-44', '57-47', '46-64', '60-47', '65-71', '40-79', '52-61', '49-62', '53-44', '39-48', '75-33', '77-54', '49-57', '74-42', '50-54', '66-55', '58-36']","['11/19/2021', '11/23/2021', '12/04/2021', '12/10/2021', '12/14/2021', '12/17/2021', '12/18/2021', '12/21/2021', '12/28/2021', '12/29/2021', '01/07/2022', '01/11/2022', '01/14/2022', '01/18/2022', '01/20/2022', '01/25/2022', '01/27/2022', '02/01/2022', '02/03/2022', '02/08/2022', '02/11/2022', '02/17/2022', '02/25/2022', '02/26/2022']"
Monroe,717,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=37361,"['Milton', 'Stoughton', 'Monona Grove', 'Fort Atkinson', 'Oregon', 'Mount Horeb', 'Westosha Central', 'Platteville', 'Freeport', 'McFarland', 'Edgewood', 'DeForest', 'Baraboo', 'Reedsburg', 'Sauk Prairie', 'Portage', 'Clinton', 'Oregon', 'Evansville', 'Mount Horeb', 'Edgewood', 'Portage', 'Oregon']","['35-59', '48-66', '14-88', '38-72', '40-76', '32-55', '34-60', '35-74', '55-65', '25-71', '30-57', '27-75', '39-66', '20-93', '25-71', '50-44', '50-68', '41-67', '59-63', '42-68', '20-47', '65-60', '58-19']","['11/19/2021', '11/23/2021', '12/04/2021', '12/10/2021', '12/14/2021', '12/18/2021', '12/21/2021', '12/29/2021', '12/31/2021', '01/04/2022', '01/07/2022', '01/14/2022', '01/18/2022', '01/20/2022', '01/25/2022', '01/29/2022', '02/01/2022', '02/03/2022', '02/05/2022', '02/08/2022', '02/11/2022', '02/17/2022', '02/23/2022']"
Mosinee,618,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=37362,"['New London', 'Wausau East', 'Shawano', 'D.C. Everest', 'Lakeland', 'Antigo', 'Tomahawk', 'Merrill', 'Rhinelander', 'Edgar', 'Neillsville', 'Auburndale', 'Crandon', 'Medford', 'Lakeland', 'Antigo', 'Northland Pines', 'Tomahawk', 'Amherst', 'Rhinelander', 'Northland Pines', 'Wisconsin Rapids', 'Freedom', 'Medford', 'Wausau East', 'New London', 'Lakeland']","['54-43', '59-39', '72-28', '47-39', '54-42', '65-23', '69-13', '66-29', '67-48', '49-30', '53-50', '61-46', '64-19', '56-47', '50-46', '66-31', '81-39', '66-19', '53-49', '37-25', '76-26', '57-60', '61-57', '62-33', '59-51', '54-30', '58-56']","['11/16/2021', '11/19/2021', '11/22/2021', '11/23/2021', '11/30/2021', '12/03/2021', '12/09/2021', '12/14/2021', '12/17/2021', '12/21/2021', '12/27/2021', '12/28/2021', '01/06/2022', '01/11/2022', '01/14/2022', '01/21/2022', '01/24/2022', '01/28/2022', '02/01/2022', '02/04/2022', '02/08/2022', '02/10/2022', '02/15/2022', '02/18/2022', '02/25/2022', '02/26/2022', '03/03/2022']"
Mount Horeb,784,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=37363,"['Lakeside Lutheran', 'Fort Atkinson', 'Milton', 'Stoughton', 'Monona Grove', 'Edgewood', 'Monroe', 'Wisconsin Heights', 'Lodi', 'Oregon', 'Platteville', 'Watertown', 'Reedsburg', 'Sauk Prairie', 'Portage', 'Baraboo', 'McFarland', 'Edgewood', 'Monroe', 'Oregon', 'Dodgeville', 'Baraboo', 'Portage', 'Reedsburg']","['45-51', '39-35', '49-47', '48-59', '46-56', '37-47', '55-32', '53-31', '47-36', '53-60', '42-61', '39-53', '37-79', '33-45', '62-32', '55-48', '46-54', '44-60', '68-42', '36-49', '54-60', '50-41', '64-49', '65-25']","['11/16/2021', '11/19/2021', '11/23/2021', '12/03/2021', '12/10/2021', '12/14/2021', '12/18/2021', '12/21/2021', '01/04/2022', '01/07/2022', '01/11/2022', '01/15/2022', '01/18/2022', '01/20/2022', '01/25/2022', '01/28/2022', '02/01/2022', '02/03/2022', '02/08/2022', '02/11/2022', '02/15/2022', '02/17/2022', '02/23/2022', '02/25/2022']"
New Berlin Eisenhower,732,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=37364,"['Union Grove', 'Hartford Union', 'Bay Port', 'Wisconsin Lutheran', 'Whitnall', 'Oak Creek', 'Greendale', 'New Berlin West', 'Pius XI Catholic', 'Pewaukee', 'Kettle Moraine', 'Milwaukee Riverside Uni.', 'Martin Luther', 'Greendale', 'Wisconsin Lutheran', 'Whitnall', 'New Berlin West', 'Pius XI Catholic', 'Pewaukee', 'West Allis Central', 'Brown Deer', 'West Allis Central', 'Brookfield Central', 'West Allis Central', 'South Milwaukee', 'Pewaukee']","['57-42', '81-34', '57-36', '50-40', '81-31', '47-52', '68-21', '71-42', '40-47', '50-70', '55-53', '76-29', '46-31', '58-31', '70-64', '54-33', '54-33', '46-56', '39-70', '77-38', '70-43', '87-48', '46-34', '83-48', '50-17', '58-27']","['11/23/2021', '11/26/2021', '11/27/2021', '12/03/2021', '12/09/2021', '12/11/2021', '12/14/2021', '12/17/2021', '01/04/2022', '01/07/2022', '01/10/2022', '01/12/2022', '01/19/2022', '01/21/2022', '01/25/2022', '01/27/2022', '02/01/2022', '02/04/2022', '02/08/2022', '02/11/2022', '02/16/2022', '02/17/2022', '02/21/2022', '02/25/2022', '02/26/2022', '03/03/2022']"
New Berlin West,748,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=37365,"['Xavier', 'Milwaukee King', 'Greendale', 'Wisconsin Lutheran', 'West Allis Central', 'New Berlin Eisenhower', 'Union Grove', 'Lake Country Lutheran', 'Kettle Moraine', 'West De Pere', 'Brown Deer', 'Pius XI Catholic', 'Waunakee', 'Waupun', 'Pewaukee', 'West Allis Central', 'Greendale', 'Wisconsin Lutheran', 'Randolph', 'New Berlin Eisenhower', 'Brown Deer', 'Pius XI Catholic', 'Pewaukee', 'Shorewood', 'Greenfield', 'Pewaukee']","['78-73', '57-45', '68-42', '59-39', '67-45', '42-71', '59-58', '55-50', '37-72', '54-51', '30-47', '53-46', '47-81', '51-74', '49-36', '58-33', '59-53', '49-66', '33-54', '53-49', '47-52', '59-79', '73-51', '64-35', '73-58']","['11/26/2021', '11/27/2021', '12/03/2021', '12/09/2021', '12/14/2021', '12/17/2021', '12/18/2021', '12/20/2021', '12/28/2021', '01/04/2022', '01/07/2022', '01/08/2022', '01/11/2022', '01/14/2022', '01/21/2022', '01/25/2022', '01/28/2022', '01/29/2022', '02/01/2022', '02/04/2022', '02/08/2022', '02/11/2022', '02/16/2022', '02/25/2022', '02/26/2022']"
New London,706,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=37366,"['Mosinee', 'Waupaca', 'Pulaski', 'Fox Valley Lutheran', 'West De Pere', 'Medford', 'Clintonville', 'Menasha', 'Xavier', 'Seymour', 'Green Bay East', 'Shawano', ""St. Mary's Springs"", 'West De Pere', 'Antigo', 'Xavier', 'Winneconne', 'Menasha', 'Seymour', 'Green Bay East', 'Stevens Point', 'Shawano', 'Shawano', 'Mosinee']","['43-54', '60-8', '55-47', '51-70', '51-53', '46-39', '61-29', '42-37', '37-43', '59-51', '73-13', '69-30', '56-36', '58-63', '39-40', '49-47', '35-43', '37-71', '50-58', '73-34', '53-56', '49-37', '51-34', '54-30']","['11/16/2021', '11/18/2021', '11/22/2021', '11/30/2021', '12/03/2021', '12/07/2021', '12/14/2021', '12/17/2021', '12/21/2021', '12/23/2021', '01/07/2022', '01/11/2022', '01/14/2022', '01/18/2022', '01/25/2022', '01/27/2022', '02/01/2022', '02/04/2022', '02/08/2022', '02/10/2022', '02/14/2022', '02/17/2022', '02/25/2022', '02/26/2022']"
New Richmond,991,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=37367,"['St. Croix Central', 'Menomonie', 'St. Croix Falls', 'River Falls', 'Menomonie', 'Baldwin-Woodville', 'Chippewa Falls', 'Ellsworth', 'Eau Claire North', 'Mayo HS', 'Stewartville HS', 'Altoona', 'Rice Lake', 'Somerset', 'Hudson', 'Prescott', 'Eau Claire North', 'Osceola', 'River Falls', 'Menomonie', 'Eau Claire Memorial', 'Chippewa Falls', 'Rice Lake', 'Eau Claire Memorial', 'Holmen', 'Menomonie']","['51-28', '33-63', '46-63', '70-66', '33-63', '41-34', '55-27', '57-50', '42-69', '34-73', '37-76', '38-36', '42-54', '43-60', '30-61', '31-61', '59-52', '60-63', '55-40', '31-61', '44-57', '42-57', '33-43', '34-36', '56-31', '59-40']","['11/16/2021', '11/18/2021', '11/23/2021', '11/30/2021', '12/03/2021', '12/07/2021', '12/14/2021', '12/17/2021', '12/21/2021', '12/28/2021', '12/29/2021', '01/04/2022', '01/06/2022', '01/10/2022', '01/11/2022', '01/17/2022', '01/21/2022', '01/24/2022', '01/28/2022', '02/01/2022', '02/07/2022', '02/10/2022', '02/12/2022', '02/18/2022', '02/23/2022', '02/25/2022']"
Nicolet,1090,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=37368,"['Wisconsin Lutheran', 'Milwaukee Riverside Uni.', 'Slinger', 'Homestead', 'Hartford Union', 'West Bend West', 'Grafton', 'Whitefish Bay', 'Port Washington', 'West Bend East', 'Oshkosh North', 'Milwaukee School of Languages', 'Slinger', 'Homestead', 'Hartford Union', 'Cedarburg', 'East Troy', 'West Bend West', 'Grafton', 'Milw Pulaski Co-op', 'Cedarburg', 'Whitefish Bay', 'Port Washington', 'West Bend East', 'Wauwatosa East']","['38-71', '51-48', '32-54', '36-67', '38-51', '54-64', '19-71', '22-34', '58-51', '58-65', '42-50', '48-53', '29-70', '38-56', '61-88', '32-61', '43-28', '37-38', '43-81', '66-17', '39-80', '34-63', '47-69', '66-61', '48-46']","['11/26/2021', '11/27/2021', '12/03/2021', '12/07/2021', '12/10/2021', '12/14/2021', '12/17/2021', '01/07/2022', '01/11/2022', '01/14/2022', '01/15/2022', '01/17/2022', '01/21/2022', '01/25/2022', '01/28/2022', '01/29/2022', '01/31/2022', '02/01/2022', '02/04/2022', '02/05/2022', '02/08/2022', '02/11/2022', '02/15/2022', '02/17/2022', '02/23/2022']"
Notre Dame,780,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=37369,"['Pewaukee', 'Appleton East', 'Green Bay Preble', 'Green Bay Southwest', 'Ashwaubenon', 'Kettle Moraine', 'Sheboygan North', 'Hortonville', 'Pulaski', 'Bay Port', 'De Pere', 'Manitowoc Lincoln', 'Sheboygan South', 'Green Bay Southwest', 'Ashwaubenon', 'Kimberly', 'Green Bay Preble', 'Waupun', 'Sheboygan North', 'Bay Port', 'Pulaski', 'Manitowoc Lincoln', 'De Pere', 'Sheboygan South', 'Luxemburg-Casco', 'Menasha', 'Fox Valley Lutheran', 'Beaver Dam']","['67-60', '45-63', '84-16', '80-44', '68-26', '71-55', '72-30', '67-64', '62-19', '69-32', '53-40', '83-36', '88-21', '76-34', '73-24', '82-54', '100-25', '62-57', '76-20', '70-36', '68-29', '83-14', '61-60', '80-31', '74-17', '81-32', '53-16', '53-44']","['11/20/2021', '11/23/2021', '11/27/2021', '12/03/2021', '12/09/2021', '12/11/2021', '12/14/2021', '12/21/2021', '01/04/2022', '01/07/2022', '01/11/2022', '01/14/2022', '01/18/2022', '01/21/2022', '01/25/2022', '01/27/2022', '01/28/2022', '01/31/2022', '02/01/2022', '02/04/2022', '02/08/2022', '02/11/2022', '02/15/2022', '02/17/2022', '02/25/2022', '02/26/2022', '03/03/2022', '03/05/2022']"
Onalaska,951,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=37370,"['West Salem', 'Menomonie', 'Wausau West', 'Crandon', 'Arcadia', 'La Crosse Central', 'Holmen', 'DeForest', 'La Crosse Logan', 'Sparta', 'Gale-Ettrick-Trempealeau', 'Eau Claire North', 'Aquinas', 'Stoughton', 'Prairie du Chien', 'Tomah', 'Chippewa Falls', 'La Crosse Central', 'Holmen', 'La Crosse Logan', 'Sparta', 'Bangor', 'Aquinas', 'Tomah', 'La Crosse Logan']","['50-60', '45-51', '65-56', '51-41', '61-31', '38-44', '53-54', '50-80', '41-38', '42-49', '56-32', '35-46', '33-38', '53-47', '26-56', '62-38', '34-31', '33-24', '48-38', '39-50', '63-41', '46-45', '39-55', '67-54', '54-49']","['11/18/2021', '11/23/2021', '11/26/2021', '11/27/2021', '11/30/2021', '12/07/2021', '12/10/2021', '12/11/2021', '12/14/2021', '12/17/2021', '12/21/2021', '01/04/2022', '01/07/2022', '01/08/2022', '01/11/2022', '01/14/2022', '01/17/2022', '01/21/2022', '01/25/2022', '01/28/2022', '02/04/2022', '02/05/2022', '02/10/2022', '02/15/2022', '02/25/2022']"
Oregon,1197,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=37371,"['Cuba City', 'Stoughton', 'Monona Grove', 'Oconomowoc', 'Whitefish Bay', 'Columbus', 'Fort Atkinson', 'Milton', 'Monroe', 'Edgewood', 'Waukesha West', 'Hartford Union', 'Mount Horeb', 'Beaver Dam', 'Portage', 'Baraboo', 'Sauk Prairie', 'Reedsburg', 'McFarland', 'Monroe', 'Edgewood', 'Mount Horeb', 'Westosha Central', 'Sauk Prairie', 'Monroe', 'DeForest']","['77-47', '49-59', '37-58', '67-55', '43-46', '61-57', '59-37', '53-41', '76-40', '68-58', '36-58', '56-63', '60-53', '48-68', '69-26', '79-42', '30-33', '38-74', '59-63', '67-41', '50-53', '49-36', '58-37', '43-52', '58-19', '63-53']","['11/18/2021', '11/19/2021', '11/23/2021', '11/26/2021', '11/27/2021', '11/30/2021', '12/04/2021', '12/10/2021', '12/14/2021', '12/17/2021', '12/29/2021', '12/30/2021', '01/07/2022', '01/15/2022', '01/18/2022', '01/20/2022', '01/22/2022', '01/25/2022', '01/29/2022', '02/03/2022', '02/08/2022', '02/11/2022', '02/12/2022', '02/17/2022', '02/23/2022', '02/25/2022']"
Pewaukee,866,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=37372,"['Notre Dame', 'Brookfield East', 'De Pere', 'Germantown', 'Cudahy', 'West Allis Central', 'Pius XI Catholic', 'Greendale', 'Kimberly', 'Oak Creek', 'Wisconsin Lutheran', 'New Berlin Eisenhower', 'Catholic Memorial', 'New Berlin West', 'Kettle Moraine', 'Pius XI Catholic', 'Cudahy', 'Divine Savior Holy Angels', 'West Allis Central', 'Greendale', 'Wisconsin Lutheran', 'New Berlin Eisenhower', 'New Berlin West', 'Greenfield', 'Waukesha North', 'New Berlin West', 'New Berlin Eisenhower', 'Pius XI Catholic']","['60-67', '64-51', '67-64', '75-72', '67-14', '74-32', '43-42', '76-29', '56-52', '56-43', '83-49', '70-50', '69-40', '74-51', '67-74', '53-59', '68-7', '51-40', '65-29', '85-30', '69-41', '70-39', '79-59', '75-66', '94-47', '73-58', '58-27', '72-54']","['11/20/2021', '11/23/2021', '11/27/2021', '11/30/2021', '12/03/2021', '12/10/2021', '12/14/2021', '12/17/2021', '12/28/2021', '12/29/2021', '01/04/2022', '01/07/2022', '01/11/2022', '01/14/2022', '01/18/2022', '01/21/2022', '01/25/2022', '01/26/2022', '01/28/2022', '02/01/2022', '02/04/2022', '02/08/2022', '02/11/2022', '02/16/2022', '02/25/2022', '02/26/2022', '03/03/2022', '03/05/2022']"
Pius XI Catholic,706,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=37373,"['Verona', 'Milwaukee Academy of Science', 'Waunakee', 'Janesville Craig', 'DeForest', 'West Allis Central', 'Pewaukee', 'Wisconsin Lutheran', 'Bay Port', 'Lakeland', 'New Berlin Eisenhower', 'New Berlin West', 'Greendale', 'Shorewood', 'Pewaukee', 'Dominican', 'West Allis Central', 'Greendale', 'Wisconsin Lutheran', 'New Berlin Eisenhower', 'New Berlin West', 'Shorewood', 'South Milwaukee', 'Oak Creek', 'Wauwatosa East', 'Wisconsin Lutheran', 'Whitefish Bay', 'Pewaukee']","['59-64', '59-53', '55-47', '62-50', '58-40', '69-26', '42-43', '81-46', '57-33', '59-50', '47-40', '47-30', '76-38', '79-28', '59-53', '49-31', '77-23', '68-27', '74-39', '56-46', '52-47', '76-49', '58-51', '47-29', '62-35', '74-57', '80-36', '72-54']","['11/20/2021', '11/24/2021', '11/26/2021', '11/27/2021', '11/30/2021', '12/03/2021', '12/14/2021', '12/17/2021', '12/27/2021', '12/28/2021', '01/04/2022', '01/07/2022', '01/12/2022', '01/14/2022', '01/21/2022', '01/22/2022', '01/25/2022', '01/28/2022', '02/01/2022', '02/04/2022', '02/08/2022', '02/11/2022', '02/16/2022', '02/19/2022', '02/25/2022', '02/26/2022', '03/03/2022', '03/05/2022']"
